id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
1951,5619-PTMIK,2016-04-01,,Month-to-month,No,Electronic check,53.1,2459.8,DSL,Yes,No,No,No,No,No,Female,0,Yes,No,Yes,0
1952,3737-XBQDD,2018-02-01,,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,Fiber optic,No,Yes,Yes,No,No,No,Male,0,No,No,Yes,0
1953,5882-CMAZQ,2019-09-01,,Month-to-month,No,Electronic check,34.25,163.55,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
1954,5846-QFDFI,2017-05-01,,Month-to-month,No,Credit card (automatic),88.6,2888.7,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,Yes,0
1955,4445-KWOKW,2016-08-01,,One year,Yes,Bank transfer (automatic),60.15,2421.6,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,Yes,0
1956,3511-APPBJ,2018-03-01,,One year,Yes,Credit card (automatic),99.95,2292.75,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
1957,7967-HYCDE,2019-06-01,,Month-to-month,No,Bank transfer (automatic),70.7,553.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1958,2430-RRYUW,2014-08-01,,One year,Yes,Mailed check,54.8,3465.7,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,No,0
1959,3948-XHGNA,2017-11-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,1
1960,3723-BFBGR,2018-02-01,,Month-to-month,No,Credit card (automatic),54.8,1291.3,DSL,No,Yes,No,No,No,No,Male,1,No,No,Yes,0
1961,0565-IYCGT,2014-01-01,2019-10-01,One year,Yes,Credit card (automatic),78.6,5356.45,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,No,No,Yes,1
1962,5447-WZAFP,2015-09-01,,One year,Yes,Mailed check,100.3,5200.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,No,0
1963,5110-CHOPY,2015-02-01,,Two year,No,Electronic check,53.6,3237.05,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,No,0
1964,5445-UTODQ,2019-04-01,2019-11-01,Month-to-month,Yes,Electronic check,81.1,576.65,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,No,1
1965,4425-OWHWB,2018-06-01,,One year,Yes,Credit card (automatic),19.35,433.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1966,7892-QVYKW,2018-03-01,,Month-to-month,No,Electronic check,85.6,1868.4,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes,0
1967,9675-ICXCT,2014-02-01,,Two year,Yes,Electronic check,80.8,5728.55,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
1968,1024-VRZHF,2019-02-01,2020-01-01,Month-to-month,Yes,Electronic check,74.95,825.7,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,1
1969,4703-MQYKT,2018-05-01,,Two year,No,Mailed check,19.6,390.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1970,9497-QCMMS,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,93.55,93.55,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,1
1971,5692-ICXLW,2017-07-01,,Month-to-month,Yes,Electronic check,90.7,2845.15,Fiber optic,No,Yes,No,No,Yes,No,Male,1,No,No,Yes,0
1972,0602-DDUML,2015-05-01,,Two year,No,Mailed check,69.75,3894.4,DSL,No,Yes,Yes,Yes,Yes,No,Female,0,No,No,No,0
1973,2208-MPXIO,2016-05-01,,Two year,Yes,Bank transfer (automatic),20.0,886.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1974,1960-UYCNN,2019-04-01,,Month-to-month,Yes,Electronic check,95.25,1021.55,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,No,No,Yes,0
1975,0348-SDKOL,2015-02-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
1976,3190-FZATL,2018-12-01,,Month-to-month,No,Mailed check,19.95,268.4,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
1977,7336-RLLRH,2017-11-01,,One year,No,Mailed check,80.85,2204.35,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
1978,4373-MAVJG,2018-11-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Fiber optic,No,Yes,No,No,No,Yes,Female,0,Yes,Yes,Yes,1
1979,8901-HJXTF,2018-12-01,2019-12-01,Month-to-month,No,Mailed check,29.2,309.1,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,1
1980,7710-JSYOA,2014-05-01,,Two year,Yes,Bank transfer (automatic),93.3,6398.05,Fiber optic,No,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,Yes,0
1981,5419-KLXBN,2017-12-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,No,1
1982,3424-NMNBO,2015-03-01,2020-01-01,One year,Yes,Electronic check,108.85,6287.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
1983,9885-MFVSU,2017-03-01,,Two year,Yes,Credit card (automatic),46.35,1662.05,DSL,Yes,No,No,Yes,Yes,No,Female,0,Yes,Yes,No,0
1984,4514-GFCFI,2018-06-01,2019-10-01,Month-to-month,Yes,Electronic check,84.75,1350.15,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,Yes,1
1985,0607-MVMGC,2016-05-01,,One year,No,Credit card (automatic),78.75,3600.65,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
1986,3365-SAIGS,2018-09-01,,Month-to-month,Yes,Electronic check,83.55,1329.15,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,No,0
1987,9828-AOQLM,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,45.7,45.7,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
1988,8022-BECSI,2018-04-01,,One year,No,Mailed check,19.6,422.5,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1989,8000-REIQB,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.95,69.95,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
1990,9993-LHIEB,2014-07-01,,Two year,No,Mailed check,67.85,4627.65,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,No,0
1991,0266-CLZKZ,2014-07-01,,Two year,Yes,Bank transfer (automatic),105.65,6717.9,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
1992,7615-ESMYF,2019-08-01,2019-10-01,Month-to-month,No,Electronic check,44.6,97.1,DSL,No,No,No,No,Yes,Yes,Female,0,Yes,No,No,1
1993,3858-VOBET,2017-12-01,2019-11-01,Month-to-month,Yes,Electronic check,74.95,1710.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
1994,7020-OZKXZ,2019-05-01,,Month-to-month,No,Credit card (automatic),75.5,637.4,Fiber optic,No,No,Yes,No,No,No,Female,1,No,No,No,0
1995,3977-QCRSL,2019-09-01,,Month-to-month,No,Mailed check,20.15,117.95,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1996,0017-DINOC,2015-08-01,,Two year,No,Credit card (automatic),45.2,2460.55,DSL,Yes,No,No,Yes,Yes,No,Male,0,No,No,No,0
1997,1447-PJGGA,2015-02-01,2019-11-01,Two year,Yes,Electronic check,95.25,5464.65,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,1
1998,8565-CLBZW,2017-12-01,2019-12-01,Month-to-month,Yes,Mailed check,89.85,2165.05,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,Yes,1
1999,9139-WQQDY,2015-10-01,2019-11-01,One year,No,Mailed check,100.45,4941.8,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
2000,0224-HJAPT,2019-05-01,2019-10-01,Month-to-month,No,Electronic check,47.15,223.15,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,1
2001,8086-OVPWV,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,80.2,181.1,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
2002,9430-FRQOC,2019-06-01,2019-10-01,Month-to-month,Yes,Mailed check,87.1,341.45,Fiber optic,No,No,Yes,Yes,No,No,Female,0,No,Yes,Yes,1
2003,7639-OPLNG,2014-04-01,,Two year,Yes,Bank transfer (automatic),79.25,5731.85,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
2004,3074-GQWYX,2019-06-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
2005,1492-QGCLU,2015-09-01,,Month-to-month,No,Electronic check,85.7,4616.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2006,6845-RGTYS,2015-11-01,2019-10-01,Month-to-month,Yes,Electronic check,98.75,4533.7,Fiber optic,Yes,Yes,Yes,No,Yes,No,Female,0,Yes,No,Yes,1
2007,7328-OWMOM,2017-07-01,,One year,No,Credit card (automatic),20.1,589.25,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
2008,4418-LZMSV,2019-01-01,,Month-to-month,No,Bank transfer (automatic),61.8,750.1,DSL,No,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
2009,5155-AZQPB,2017-10-01,,Month-to-month,No,Mailed check,49.9,1410.25,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
2010,8861-HGGKB,2019-02-01,2019-12-01,Month-to-month,No,Electronic check,86.45,830.85,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
2011,1087-GRUYI,2016-12-01,,Two year,No,Bank transfer (automatic),20.4,743.5,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
2012,7065-YUNRY,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,45.3,45.3,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
2013,7694-VLBWQ,2014-04-01,2019-11-01,One year,No,Electronic check,104.1,7040.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
2014,2546-KZAAT,2015-10-01,,One year,Yes,Mailed check,75.4,3865.45,DSL,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,No,No,0
2015,0181-RITDD,2014-12-01,,Two year,No,Mailed check,108.15,6825.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
2016,5989-PGKJB,2018-10-01,,Month-to-month,Yes,Electronic check,86.25,1340.1,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,0
2017,4795-KTRTH,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,81.0,371.65,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,Yes,1
2018,8272-ONJLV,2019-02-01,,One year,No,Electronic check,95.7,1184.0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
2019,1488-PBLJN,2014-02-01,,Two year,Yes,Bank transfer (automatic),116.85,8477.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
2020,0308-GIQJT,2014-03-01,,One year,No,Bank transfer (automatic),105.75,7382.85,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
2021,3778-FOAQW,2018-02-01,,One year,No,Mailed check,20.15,456.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
2022,4452-ROHMO,2018-11-01,,Two year,No,Mailed check,19.6,331.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
2023,6481-OGDOO,2014-03-01,2019-10-01,One year,Yes,Credit card (automatic),90.6,6056.15,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,Yes,No,No,1
2024,3090-LETTY,2019-12-01,,Month-to-month,No,Bank transfer (automatic),60.95,134.6,DSL,Yes,Yes,No,No,No,No,Male,0,No,Yes,Yes,0
2025,5349-AZPEW,2019-09-01,,Month-to-month,No,Mailed check,25.05,125.5,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
2026,3753-TSEMP,2018-08-01,2019-11-01,Month-to-month,No,Electronic check,88.15,1390.6,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,No,1
2027,8305-VHZBZ,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,20.2,20.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
2028,9720-JJJOR,2016-09-01,,One year,Yes,Bank transfer (automatic),60.3,2511.3,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,0
2029,8100-HZZLJ,2016-07-01,,Month-to-month,Yes,Electronic check,63.95,2737.05,DSL,Yes,Yes,No,No,No,Yes,Female,0,No,Yes,No,0
2030,8775-ERLNB,2020-01-01,,Month-to-month,No,Electronic check,74.3,74.3,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
2031,8309-IEYJD,2020-01-01,,Month-to-month,Yes,Mailed check,70.6,70.6,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
2032,9172-JITSM,2017-11-01,2020-01-01,Month-to-month,Yes,Electronic check,90.8,2361.8,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,No,1
2033,6298-QDFNH,2018-02-01,2019-12-01,Month-to-month,Yes,Electronic check,79.35,1730.35,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
2034,7398-HPYZQ,2014-03-01,,Two year,No,Bank transfer (automatic),90.55,6404.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
2035,3546-GHEAE,2019-07-01,,Two year,No,Mailed check,19.45,165.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
2036,7361-YPXFS,2017-10-01,,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,DSL,No,Yes,Yes,Yes,No,No,Female,1,No,No,Yes,0
2037,6557-BZXLQ,2018-10-01,,Month-to-month,No,Electronic check,69.65,1043.3,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,0
2038,2550-QHZGP,2019-07-01,,One year,No,Mailed check,19.5,128.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
2039,7519-JTWQH,2014-05-01,,Two year,Yes,Bank transfer (automatic),110.5,7455.45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
2040,2538-OIMXF,2020-01-01,,Month-to-month,No,Mailed check,24.7,24.7,DSL,No,No,No,No,No,No,Female,0,No,Yes,No,0
2041,8543-MSDMF,2019-11-01,,Month-to-month,Yes,Electronic check,77.4,206.15,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
2042,9961-JBNMK,2018-03-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,No,1
2043,1170-SASML,2014-05-01,,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,Fiber optic,No,Yes,Yes,No,No,No,Female,0,Yes,No,Yes,0
2044,4872-JCVCA,2014-03-01,,Two year,Yes,Bank transfer (automatic),47.6,3377.8,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,No,No,0
2045,5346-BZCHP,2014-05-01,,Two year,No,Mailed check,19.4,1346.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
2046,2038-LLMLM,2016-02-01,,Month-to-month,Yes,Electronic check,103.85,4946.05,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
2047,6173-ITPWD,2016-02-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Fiber optic,No,Yes,Yes,No,No,No,Male,0,Yes,No,Yes,1
2048,9734-UYXQI,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,49.4,106.55,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,1
2049,1216-BGTSP,2016-05-01,,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
2050,4138-NAXED,2015-11-01,,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
2051,2189-UXTKY,2018-02-01,2019-12-01,Month-to-month,Yes,Electronic check,79.2,1742.75,DSL,Yes,No,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
2052,0744-BIKKF,2014-02-01,,Two year,No,Bank transfer (automatic),86.65,6224.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
2053,7483-IQWIB,2017-01-01,,Month-to-month,Yes,Electronic check,92.95,3415.25,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
2054,5248-KWLAR,2014-03-01,,Two year,No,Electronic check,90.35,6325.25,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2055,4958-GZWIY,2019-04-01,2019-11-01,Month-to-month,No,Electronic check,48.7,340.25,DSL,No,No,Yes,No,No,No,Male,0,Yes,Yes,No,1
2056,7996-MHXLW,2014-08-01,,Two year,Yes,Credit card (automatic),25.15,1683.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
2057,7833-PKIHD,2015-11-01,,One year,Yes,Bank transfer (automatic),76.4,3966.3,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
2058,7061-OVMIM,2017-08-01,,One year,No,Bank transfer (automatic),19.55,608.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
2059,5153-RTHKF,2017-04-01,,Month-to-month,No,Electronic check,85.35,2896.6,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,0
2060,1852-QSWCD,2014-10-01,,Two year,Yes,Mailed check,24.8,1514.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
2061,4832-VRBMR,2014-09-01,,One year,Yes,Bank transfer (automatic),103.15,6792.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
2062,9079-LWTFD,2016-03-01,,Month-to-month,No,Mailed check,100.75,4669.2,Fiber optic,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,Yes,0
2063,6356-ELRKD,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,95.6,95.6,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,No,No,No,1
2064,8624-GIOUT,2015-10-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,Yes,1
2065,3392-EHMNK,2014-07-01,,Two year,No,Credit card (automatic),94.1,6302.8,Fiber optic,No,Yes,No,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
2066,5986-WWXDV,2016-11-01,,One year,No,Bank transfer (automatic),19.35,779.2,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
2067,3061-BCKYI,2018-12-01,,Month-to-month,No,Mailed check,19.9,283.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
2068,6179-GJPSO,2016-04-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,1,No,No,No,1
2069,7901-TBKJX,2015-06-01,,Month-to-month,Yes,Electronic check,101.05,5594.0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,0
2070,7228-PAQPD,2018-12-01,,One year,No,Credit card (automatic),59.1,772.85,DSL,No,No,No,Yes,No,Yes,Female,0,No,No,No,0
2071,3177-LASXD,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,71.35,71.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
2072,7746-QYVCO,2018-10-01,,One year,Yes,Mailed check,55.85,857.8,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
2073,5804-HYIEZ,2014-04-01,,Month-to-month,Yes,Electronic check,106.05,7554.05,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
2074,9919-FZDED,2014-02-01,,Two year,Yes,Credit card (automatic),84.1,5981.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
2075,5934-TSSAU,2018-03-01,,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,Yes,No,0
2076,3486-KHMLI,2018-05-01,,Month-to-month,No,Mailed check,24.7,467.15,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,0
2077,4897-QSUYC,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,20.15,20.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
2078,1084-UQCHV,2019-12-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,1
2079,8290-YWKHZ,2017-03-01,2019-11-01,Month-to-month,Yes,Electronic check,93.2,2931.0,Fiber optic,No,No,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
2080,2955-BJZHG,2018-08-01,2020-01-01,Month-to-month,No,Electronic check,80.85,1400.85,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,Yes,No,1
2081,3806-DXQOM,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,33.65,137.85,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,1
2082,6784-XYJAE,2017-02-01,,One year,No,Electronic check,55.8,1941.5,DSL,No,No,Yes,No,No,No,Female,0,No,No,Yes,0
2083,3933-DQPWX,2015-12-01,,Two year,No,Credit card (automatic),39.7,1932.75,DSL,No,Yes,Yes,Yes,No,No,Female,0,No,No,No,0
2084,6661-EIPZC,2016-02-01,,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
2085,8957-THMOA,2015-12-01,,Two year,No,Credit card (automatic),20.15,970.85,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
2086,2251-PYLPB,2014-02-01,,Two year,No,Credit card (automatic),79.55,5810.9,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
2087,5555-RNPGT,2019-04-01,,Month-to-month,No,Credit card (automatic),24.8,223.9,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,0
2088,1057-FOGLZ,2018-08-01,,Month-to-month,No,Mailed check,19.65,391.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
2089,9300-RENDD,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,79.95,79.95,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
2090,0761-AETCS,2019-11-01,2019-12-01,Month-to-month,No,Electronic check,19.3,19.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
2091,8087-LGYHQ,2019-05-01,,Month-to-month,Yes,Electronic check,94.05,811.65,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
2092,4137-BTIKL,2019-12-01,,Month-to-month,No,Mailed check,90.75,174.75,Fiber optic,Yes,No,No,No,No,Yes,Male,0,No,No,Yes,0
2093,2190-BCXEC,2016-10-01,,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,Fiber optic,No,No,No,Yes,No,No,Female,0,Yes,No,Yes,0
2094,6227-FBDXH,2014-05-01,,One year,No,Bank transfer (automatic),99.5,6841.45,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
2095,2153-MREFK,2016-09-01,2019-10-01,One year,Yes,Electronic check,99.2,3754.6,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,No,Yes,1
2096,2911-WDXMV,2018-08-01,,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,Fiber optic,No,No,Yes,No,No,No,Male,0,No,Yes,Yes,0
2097,7206-PQBBZ,2019-03-01,,Month-to-month,Yes,Electronic check,70.2,834.7,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
2098,3106-ULWFW,2019-03-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,Yes,1
2099,0925-VYDLG,2019-09-01,2019-12-01,Month-to-month,No,Electronic check,75.25,242.0,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
2100,4547-FZJWE,2015-07-01,,One year,No,Credit card (automatic),59.45,3157.0,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,Yes,No,0
2101,7422-WNBTY,2017-05-01,,Month-to-month,Yes,Electronic check,93.35,3092.0,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,No,Yes,0
2102,0842-IWYCP,2016-04-01,,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
2103,3521-HTQTV,2017-04-01,,Two year,No,Bank transfer (automatic),26.1,980.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
2104,3744-ZBHON,2019-11-01,,Month-to-month,No,Electronic check,20.2,65.95,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
2105,3373-DIUUN,2017-08-01,,Two year,No,Mailed check,21.25,711.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
2106,8383-SGHJU,2017-05-01,,One year,No,Electronic check,59.4,1952.8,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,Yes,0
2107,7607-QKKTJ,2016-05-01,,One year,Yes,Credit card (automatic),95.0,4368.85,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,Yes,Yes,0
2108,7707-PYBBH,2016-10-01,,Month-to-month,Yes,Mailed check,61.9,2647.1,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,No,0
2109,8984-HPEMB,2014-03-01,,Two year,Yes,Electronic check,118.65,8477.6,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
2110,4349-GFQHK,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,54.35,54.35,DSL,No,No,Yes,No,No,No,Male,0,No,No,Yes,1
2111,4139-DETXS,2014-02-01,,Two year,No,Bank transfer (automatic),64.45,4528.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
2112,9779-DPNEJ,2018-04-01,,Month-to-month,Yes,Electronic check,80.15,1790.65,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,No,0
2113,9805-FILKB,2016-04-01,,One year,Yes,Bank transfer (automatic),20.2,845.6,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
2114,5793-YOLJN,2015-07-01,,Two year,No,Mailed check,21.0,1210.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
